schedule_id,store_id,employee_id,employee_name,shift_date,shift_type,start_time,end_time,hours_worked,department
SCH003015,S008,EMP120,Lisa Brown,2024-01-01,night,19:00,22:00,8.0,bakery
SCH003016,S008,EMP120,Lisa Brown,2024-01-19,evening,15:00,19:00,8.0,stocking
SCH003017,S008,EMP120,Lisa Brown,2024-01-09,evening,11:00,21:00,8.0,checkout
SCH003018,S008,EMP120,Lisa Brown,2024-01-14,night,16:00,00:00,8.0,meat
SCH003019,S008,EMP120,Lisa Brown,2024-01-09,morning,09:00,15:00,8.0,dairy
SCH003020,S008,EMP120,Lisa Brown,2024-01-04,evening,20:00,19:00,8.0,produce
SCH003021,S008,EMP120,Lisa Brown,2024-01-04,night,08:00,18:00,8.0,bakery
SCH003022,S008,EMP120,Lisa Brown,2024-01-02,night,16:00,03:00,8.0,dairy
SCH003023,S008,EMP120,Lisa Brown,2024-01-27,night,13:00,22:00,8.0,bakery
SCH003024,S008,EMP120,Lisa Brown,2024-01-11,evening,20:00,22:00,8.0,stocking
SCH003025,S008,EMP120,Lisa Brown,2024-01-05,night,16:00,03:00,8.0,bakery
SCH003026,S009,EMP121,David Johnson,2024-01-30,morning,14:00,21:00,8.0,produce
SCH003027,S009,EMP121,David Johnson,2024-01-30,evening,17:00,19:00,8.0,meat
SCH003028,S009,EMP121,David Johnson,2024-01-09,night,06:00,17:00,8.0,dairy
SCH003029,S009,EMP121,David Johnson,2024-01-02,evening,07:00,05:00,8.0,checkout
SCH003030,S009,EMP121,David Johnson,2024-01-06,morning,19:00,01:00,8.0,dairy
SCH003031,S009,EMP121,David Johnson,2024-01-23,night,10:00,21:00,8.0,produce
SCH003032,S009,EMP121,David Johnson,2024-01-05,night,11:00,22:00,8.0,stocking
SCH003033,S009,EMP121,David Johnson,2024-01-14,evening,10:00,21:00,8.0,checkout
SCH003034,S009,EMP121,David Johnson,2024-01-26,morning,18:00,01:00,8.0,bakery
SCH003035,S009,EMP121,David Johnson,2024-01-15,night,15:00,14:00,8.0,stocking
SCH003036,S009,EMP121,David Johnson,2024-01-25,night,17:00,06:00,8.0,bakery
SCH003037,S009,EMP121,David Johnson,2024-01-01,evening,19:00,01:00,8.0,meat
SCH003038,S009,EMP121,David Johnson,2024-01-07,evening,15:00,06:00,8.0,produce
SCH003039,S009,EMP121,David Johnson,2024-01-25,morning,19:00,03:00,8.0,checkout
SCH003040,S009,EMP121,David Johnson,2024-01-13,evening,19:00,20:00,8.0,stocking
SCH003041,S009,EMP121,David Johnson,2024-01-21,night,15:00,22:00,8.0,stocking
SCH003042,S009,EMP121,David Johnson,2024-01-07,morning,07:00,23:00,8.0,dairy
SCH003043,S009,EMP121,David Johnson,2024-01-23,evening,06:00,22:00,8.0,produce
SCH003044,S009,EMP121,David Johnson,2024-01-02,night,07:00,18:00,8.0,bakery
SCH003045,S009,EMP121,David Johnson,2024-01-02,evening,20:00,15:00,8.0,bakery
SCH003046,S009,EMP122,Sarah Johnson,2024-01-09,morning,06:00,05:00,8.0,stocking
SCH003047,S009,EMP122,Sarah Johnson,2024-01-25,evening,06:00,19:00,8.0,bakery
SCH003048,S009,EMP122,Sarah Johnson,2024-01-13,night,16:00,06:00,8.0,stocking
SCH003049,S009,EMP122,Sarah Johnson,2024-01-22,night,12:00,17:00,8.0,checkout
SCH003050,S009,EMP122,Sarah Johnson,2024-01-23,night,19:00,19:00,8.0,produce
SCH003051,S009,EMP122,Sarah Johnson,2024-01-13,evening,18:00,05:00,8.0,checkout
SCH003052,S009,EMP122,Sarah Johnson,2024-01-20,evening,20:00,20:00,8.0,meat
SCH003053,S009,EMP122,Sarah Johnson,2024-01-14,morning,21:00,23:00,8.0,produce
SCH003054,S009,EMP122,Sarah Johnson,2024-01-10,morning,14:00,00:00,8.0,produce
SCH003055,S009,EMP122,Sarah Johnson,2024-01-17,night,15:00,05:00,8.0,bakery
SCH003056,S009,EMP122,Sarah Johnson,2024-01-17,night,06:00,02:00,8.0,dairy
SCH003057,S009,EMP122,Sarah Johnson,2024-01-26,morning,11:00,01:00,8.0,stocking
SCH003058,S009,EMP122,Sarah Johnson,2024-01-11,morning,18:00,06:00,8.0,stocking
SCH003059,S009,EMP122,Sarah Johnson,2024-01-16,evening,13:00,03:00,8.0,dairy
SCH003060,S009,EMP122,Sarah Johnson,2024-01-02,morning,16:00,18:00,8.0,produce
SCH003061,S009,EMP122,Sarah Johnson,2024-01-02,morning,09:00,16:00,8.0,meat
SCH003062,S009,EMP122,Sarah Johnson,2024-01-07,morning,09:00,23:00,8.0,bakery
SCH003063,S009,EMP122,Sarah Johnson,2024-01-07,evening,07:00,19:00,8.0,meat
SCH003064,S009,EMP122,Sarah Johnson,2024-01-31,morning,13:00,03:00,8.0,checkout
SCH003065,S009,EMP122,Sarah Johnson,2024-01-12,evening,20:00,14:00,8.0,bakery
SCH003066,S009,EMP122,Sarah Johnson,2024-01-18,morning,09:00,04:00,8.0,produce
SCH003067,S009,EMP122,Sarah Johnson,2024-01-31,evening,09:00,06:00,8.0,produce
SCH003068,S009,EMP122,Sarah Johnson,2024-01-22,night,08:00,05:00,8.0,dairy
SCH003069,S009,EMP122,Sarah Johnson,2024-01-08,evening,10:00,05:00,8.0,produce
SCH003070,S009,EMP122,Sarah Johnson,2024-01-02,night,10:00,19:00,8.0,bakery
SCH003071,S009,EMP122,Sarah Johnson,2024-01-18,morning,14:00,01:00,8.0,stocking
SCH003072,S009,EMP123,Mike Brown,2024-01-30,night,09:00,04:00,8.0,dairy
SCH003073,S009,EMP123,Mike Brown,2024-01-27,night,19:00,02:00,8.0,produce
SCH003074,S009,EMP123,Mike Brown,2024-01-14,night,11:00,22:00,8.0,produce
SCH003075,S009,EMP123,Mike Brown,2024-01-31,evening,07:00,22:00,8.0,checkout
SCH003076,S009,EMP123,Mike Brown,2024-01-06,evening,14:00,16:00,8.0,meat
SCH003077,S009,EMP123,Mike Brown,2024-01-07,evening,07:00,15:00,8.0,meat
SCH003078,S009,EMP123,Mike Brown,2024-01-15,morning,06:00,23:00,8.0,meat
SCH003079,S009,EMP123,Mike Brown,2024-01-06,morning,16:00,04:00,8.0,dairy
SCH003080,S009,EMP123,Mike Brown,2024-01-02,morning,12:00,16:00,8.0,produce
SCH003081,S009,EMP123,Mike Brown,2024-01-23,evening,11:00,00:00,8.0,produce
SCH003082,S009,EMP123,Mike Brown,2024-01-06,night,11:00,18:00,8.0,produce
SCH003083,S009,EMP123,Mike Brown,2024-01-24,morning,16:00,00:00,8.0,dairy
SCH003084,S009,EMP123,Mike Brown,2024-01-17,morning,21:00,02:00,8.0,bakery
SCH003085,S009,EMP123,Mike Brown,2024-01-17,night,15:00,17:00,8.0,bakery
SCH003086,S009,EMP123,Mike Brown,2024-01-22,night,06:00,05:00,8.0,meat
SCH003087,S009,EMP123,Mike Brown,2024-01-23,morning,06:00,15:00,8.0,dairy
SCH003088,S009,EMP123,Mike Brown,2024-01-15,night,10:00,06:00,8.0,dairy
SCH003089,S009,EMP123,Mike Brown,2024-01-05,morning,12:00,02:00,8.0,stocking
SCH003090,S009,EMP123,Mike Brown,2024-01-24,evening,20:00,23:00,8.0,stocking
SCH003091,S009,EMP123,Mike Brown,2024-01-05,morning,13:00,20:00,8.0,checkout
SCH003092,S009,EMP123,Mike Brown,2024-01-16,morning,19:00,16:00,8.0,checkout
SCH003093,S009,EMP123,Mike Brown,2024-01-04,night,11:00,00:00,8.0,meat
SCH003094,S009,EMP123,Mike Brown,2024-01-04,evening,11:00,15:00,8.0,dairy
SCH003095,S009,EMP123,Mike Brown,2024-01-27,night,21:00,01:00,8.0,checkout
SCH003096,S009,EMP123,Mike Brown,2024-01-20,evening,20:00,03:00,8.0,checkout
SCH003097,S009,EMP123,Mike Brown,2024-01-04,morning,12:00,19:00,8.0,dairy
SCH003098,S009,EMP123,Mike Brown,2024-01-07,evening,22:00,06:00,8.0,meat
SCH003099,S009,EMP124,Mike Davis,2024-01-05,morning,06:00,04:00,8.0,checkout
SCH003100,S009,EMP124,Mike Davis,2024-01-16,morning,06:00,19:00,8.0,produce
SCH003101,S009,EMP124,Mike Davis,2024-01-31,evening,12:00,03:00,8.0,bakery
SCH003102,S009,EMP124,Mike Davis,2024-01-18,evening,17:00,17:00,8.0,meat
SCH003103,S009,EMP124,Mike Davis,2024-01-11,night,06:00,06:00,8.0,checkout
SCH003104,S009,EMP124,Mike Davis,2024-01-26,evening,22:00,17:00,8.0,dairy
SCH003105,S009,EMP124,Mike Davis,2024-01-18,morning,06:00,00:00,8.0,dairy
SCH003106,S009,EMP124,Mike Davis,2024-01-07,night,09:00,05:00,8.0,checkout
SCH003107,S009,EMP124,Mike Davis,2024-01-27,evening,11:00,00:00,8.0,bakery
SCH003108,S009,EMP124,Mike Davis,2024-01-24,evening,06:00,23:00,8.0,stocking
SCH003109,S009,EMP124,Mike Davis,2024-01-27,night,20:00,02:00,8.0,dairy
SCH003110,S009,EMP124,Mike Davis,2024-01-31,night,15:00,14:00,8.0,dairy
SCH003111,S009,EMP124,Mike Davis,2024-01-08,evening,11:00,01:00,8.0,dairy
SCH003112,S009,EMP124,Mike Davis,2024-01-17,morning,21:00,17:00,8.0,bakery
SCH003113,S009,EMP124,Mike Davis,2024-01-27,morning,13:00,14:00,8.0,stocking
SCH003114,S009,EMP124,Mike Davis,2024-01-02,morning,20:00,20:00,8.0,produce
SCH003115,S009,EMP124,Mike Davis,2024-01-23,morning,08:00,15:00,8.0,stocking
SCH003116,S009,EMP124,Mike Davis,2024-01-14,morning,14:00,18:00,8.0,checkout
SCH003117,S009,EMP124,Mike Davis,2024-01-07,morning,16:00,02:00,8.0,dairy
SCH003118,S009,EMP124,Mike Davis,2024-01-02,night,18:00,04:00,8.0,dairy
SCH003119,S009,EMP124,Mike Davis,2024-01-10,morning,15:00,19:00,8.0,produce
SCH003120,S009,EMP124,Mike Davis,2024-01-09,night,10:00,05:00,8.0,stocking
SCH003121,S009,EMP125,Lisa Wilson,2024-01-03,morning,15:00,00:00,8.0,checkout
SCH003122,S009,EMP125,Lisa Wilson,2024-01-25,evening,22:00,04:00,8.0,produce
SCH003123,S009,EMP125,Lisa Wilson,2024-01-23,evening,08:00,16:00,8.0,meat
SCH003124,S009,EMP125,Lisa Wilson,2024-01-05,evening,21:00,04:00,8.0,bakery
SCH003125,S009,EMP125,Lisa Wilson,2024-01-27,morning,16:00,20:00,8.0,stocking
SCH003126,S009,EMP125,Lisa Wilson,2024-01-28,morning,11:00,22:00,8.0,meat
SCH003127,S009,EMP125,Lisa Wilson,2024-01-07,evening,18:00,17:00,8.0,checkout
SCH003128,S009,EMP125,Lisa Wilson,2024-01-07,evening,18:00,19:00,8.0,bakery
SCH003129,S009,EMP125,Lisa Wilson,2024-01-30,evening,10:00,02:00,8.0,dairy
SCH003130,S009,EMP125,Lisa Wilson,2024-01-11,night,20:00,18:00,8.0,dairy
SCH003131,S009,EMP125,Lisa Wilson,2024-01-19,evening,11:00,03:00,8.0,stocking
SCH003132,S009,EMP125,Lisa Wilson,2024-01-05,night,15:00,18:00,8.0,dairy
SCH003133,S009,EMP125,Lisa Wilson,2024-01-08,evening,09:00,20:00,8.0,dairy
SCH003134,S009,EMP125,Lisa Wilson,2024-01-10,morning,15:00,15:00,8.0,meat
SCH003135,S009,EMP125,Lisa Wilson,2024-01-19,morning,19:00,14:00,8.0,checkout
SCH003136,S009,EMP125,Lisa Wilson,2024-01-24,morning,19:00,01:00,8.0,dairy
SCH003137,S009,EMP125,Lisa Wilson,2024-01-11,morning,12:00,22:00,8.0,stocking
SCH003138,S009,EMP125,Lisa Wilson,2024-01-26,night,21:00,20:00,8.0,stocking
SCH003139,S009,EMP125,Lisa Wilson,2024-01-19,night,14:00,06:00,8.0,bakery
SCH003140,S009,EMP125,Lisa Wilson,2024-01-07,evening,06:00,04:00,8.0,dairy
SCH003141,S009,EMP125,Lisa Wilson,2024-01-13,evening,13:00,14:00,8.0,produce
SCH003142,S009,EMP125,Lisa Wilson,2024-01-19,morning,07:00,00:00,8.0,bakery
SCH003143,S009,EMP125,Lisa Wilson,2024-01-20,morning,22:00,17:00,8.0,meat
SCH003144,S009,EMP125,Lisa Wilson,2024-01-04,evening,17:00,15:00,8.0,meat
SCH003145,S009,EMP125,Lisa Wilson,2024-01-06,evening,11:00,05:00,8.0,produce
SCH003146,S009,EMP125,Lisa Wilson,2024-01-09,morning,12:00,02:00,8.0,checkout
SCH003147,S009,EMP125,Lisa Wilson,2024-01-02,evening,13:00,20:00,8.0,produce
SCH003148,S009,EMP125,Lisa Wilson,2024-01-26,evening,13:00,02:00,8.0,checkout
SCH003149,S009,EMP125,Lisa Wilson,2024-01-14,morning,18:00,15:00,8.0,dairy
SCH003150,S009,EMP126,David Wilson,2024-01-18,morning,20:00,21:00,8.0,bakery
SCH003151,S009,EMP126,David Wilson,2024-01-04,night,12:00,00:00,8.0,bakery
SCH003152,S009,EMP126,David Wilson,2024-01-10,evening,09:00,04:00,8.0,meat
SCH003153,S009,EMP126,David Wilson,2024-01-12,night,16:00,02:00,8.0,stocking
SCH003154,S009,EMP126,David Wilson,2024-01-03,night,19:00,04:00,8.0,bakery
SCH003155,S009,EMP126,David Wilson,2024-01-07,evening,19:00,02:00,8.0,dairy
SCH003156,S009,EMP126,David Wilson,2024-01-05,morning,11:00,15:00,8.0,dairy
SCH003157,S009,EMP126,David Wilson,2024-01-30,night,07:00,20:00,8.0,stocking
SCH003158,S009,EMP126,David Wilson,2024-01-17,evening,14:00,18:00,8.0,checkout
SCH003159,S009,EMP126,David Wilson,2024-01-12,night,06:00,01:00,8.0,bakery
SCH003160,S009,EMP126,David Wilson,2024-01-19,evening,14:00,14:00,8.0,meat
SCH003161,S009,EMP126,David Wilson,2024-01-02,evening,19:00,17:00,8.0,meat
SCH003162,S009,EMP126,David Wilson,2024-01-01,evening,12:00,14:00,8.0,meat
SCH003163,S009,EMP126,David Wilson,2024-01-13,morning,22:00,03:00,8.0,dairy
SCH003164,S009,EMP126,David Wilson,2024-01-08,evening,17:00,02:00,8.0,bakery
SCH003165,S009,EMP126,David Wilson,2024-01-06,night,14:00,22:00,8.0,produce
SCH003166,S009,EMP126,David Wilson,2024-01-31,night,18:00,05:00,8.0,produce
SCH003167,S009,EMP126,David Wilson,2024-01-10,night,10:00,16:00,8.0,stocking
SCH003168,S009,EMP126,David Wilson,2024-01-03,morning,20:00,19:00,8.0,produce
SCH003169,S009,EMP126,David Wilson,2024-01-23,morning,13:00,05:00,8.0,produce
SCH003170,S009,EMP126,David Wilson,2024-01-02,morning,12:00,00:00,8.0,meat
SCH003171,S009,EMP126,David Wilson,2024-01-06,night,11:00,23:00,8.0,produce
SCH003172,S009,EMP126,David Wilson,2024-01-18,morning,16:00,05:00,8.0,checkout
SCH003173,S009,EMP126,David Wilson,2024-01-23,morning,18:00,06:00,8.0,dairy
SCH003174,S009,EMP126,David Wilson,2024-01-09,morning,21:00,22:00,8.0,checkout
SCH003175,S009,EMP126,David Wilson,2024-01-31,night,13:00,15:00,8.0,checkout
SCH003176,S009,EMP126,David Wilson,2024-01-20,evening,08:00,16:00,8.0,produce
SCH003177,S009,EMP126,David Wilson,2024-01-04,morning,15:00,06:00,8.0,meat
SCH003178,S009,EMP126,David Wilson,2024-01-12,morning,16:00,01:00,8.0,stocking
SCH003179,S009,EMP126,David Wilson,2024-01-23,evening,06:00,00:00,8.0,produce
SCH003180,S009,EMP127,John Davis,2024-01-07,evening,20:00,01:00,8.0,meat
SCH003181,S009,EMP127,John Davis,2024-01-23,night,14:00,18:00,8.0,bakery
SCH003182,S009,EMP127,John Davis,2024-01-09,evening,21:00,21:00,8.0,meat
SCH003183,S009,EMP127,John Davis,2024-01-20,morning,20:00,17:00,8.0,bakery
SCH003184,S009,EMP127,John Davis,2024-01-18,evening,20:00,03:00,8.0,dairy
SCH003185,S009,EMP127,John Davis,2024-01-08,evening,08:00,03:00,8.0,meat
SCH003186,S009,EMP127,John Davis,2024-01-16,evening,12:00,17:00,8.0,checkout
SCH003187,S009,EMP127,John Davis,2024-01-26,morning,06:00,18:00,8.0,stocking
SCH003188,S009,EMP127,John Davis,2024-01-17,night,19:00,00:00,8.0,dairy
SCH003189,S009,EMP127,John Davis,2024-01-31,evening,11:00,14:00,8.0,produce
SCH003190,S009,EMP127,John Davis,2024-01-12,evening,15:00,17:00,8.0,bakery
SCH003191,S009,EMP127,John Davis,2024-01-17,night,22:00,18:00,8.0,checkout
SCH003192,S009,EMP127,John Davis,2024-01-15,evening,18:00,03:00,8.0,dairy
SCH003193,S009,EMP127,John Davis,2024-01-31,night,17:00,19:00,8.0,dairy
SCH003194,S009,EMP127,John Davis,2024-01-16,evening,16:00,19:00,8.0,meat
SCH003195,S009,EMP127,John Davis,2024-01-13,night,10:00,05:00,8.0,dairy
SCH003196,S009,EMP127,John Davis,2024-01-20,evening,17:00,14:00,8.0,stocking
SCH003197,S009,EMP127,John Davis,2024-01-05,morning,18:00,01:00,8.0,bakery
SCH003198,S009,EMP127,John Davis,2024-01-29,evening,08:00,00:00,8.0,dairy
SCH003199,S009,EMP127,John Davis,2024-01-22,evening,14:00,02:00,8.0,checkout
SCH003200,S009,EMP127,John Davis,2024-01-05,morning,07:00,20:00,8.0,bakery
SCH003201,S009,EMP127,John Davis,2024-01-20,evening,17:00,21:00,8.0,meat
SCH003202,S009,EMP127,John Davis,2024-01-25,evening,21:00,02:00,8.0,dairy
SCH003203,S009,EMP128,Jane Brown,2024-01-15,morning,10:00,16:00,8.0,checkout
SCH003204,S009,EMP128,Jane Brown,2024-01-24,evening,15:00,06:00,8.0,produce
SCH003205,S009,EMP128,Jane Brown,2024-01-14,morning,20:00,23:00,8.0,bakery
SCH003206,S009,EMP128,Jane Brown,2024-01-20,morning,15:00,17:00,8.0,produce
SCH003207,S009,EMP128,Jane Brown,2024-01-15,evening,17:00,04:00,8.0,produce
SCH003208,S009,EMP128,Jane Brown,2024-01-23,morning,11:00,16:00,8.0,bakery
SCH003209,S009,EMP128,Jane Brown,2024-01-31,morning,11:00,14:00,8.0,bakery
SCH003210,S009,EMP128,Jane Brown,2024-01-22,night,12:00,15:00,8.0,produce
SCH003211,S009,EMP128,Jane Brown,2024-01-23,morning,15:00,21:00,8.0,produce
SCH003212,S009,EMP128,Jane Brown,2024-01-10,night,18:00,06:00,8.0,checkout
SCH003213,S009,EMP128,Jane Brown,2024-01-30,evening,09:00,00:00,8.0,dairy
SCH003214,S009,EMP128,Jane Brown,2024-01-08,night,15:00,23:00,8.0,meat
SCH003215,S009,EMP128,Jane Brown,2024-01-04,morning,12:00,20:00,8.0,stocking
SCH003216,S009,EMP128,Jane Brown,2024-01-06,evening,19:00,04:00,8.0,dairy
SCH003217,S009,EMP128,Jane Brown,2024-01-11,morning,07:00,03:00,8.0,meat
SCH003218,S009,EMP128,Jane Brown,2024-01-14,morning,16:00,00:00,8.0,meat
SCH003219,S009,EMP128,Jane Brown,2024-01-21,morning,09:00,18:00,8.0,checkout
SCH003220,S009,EMP128,Jane Brown,2024-01-30,night,06:00,03:00,8.0,bakery
SCH003221,S009,EMP128,Jane Brown,2024-01-22,night,14:00,17:00,8.0,bakery
SCH003222,S009,EMP128,Jane Brown,2024-01-23,night,13:00,14:00,8.0,produce
SCH003223,S009,EMP128,Jane Brown,2024-01-04,evening,17:00,14:00,8.0,produce
SCH003224,S009,EMP128,Jane Brown,2024-01-15,night,18:00,03:00,8.0,checkout
SCH003225,S009,EMP128,Jane Brown,2024-01-04,night,09:00,14:00,8.0,checkout
SCH003226,S009,EMP128,Jane Brown,2024-01-08,evening,20:00,03:00,8.0,produce
SCH003227,S009,EMP128,Jane Brown,2024-01-13,night,10:00,14:00,8.0,produce
SCH003228,S009,EMP129,Sarah Smith,2024-01-26,night,19:00,21:00,8.0,bakery
SCH003229,S009,EMP129,Sarah Smith,2024-01-26,night,06:00,20:00,8.0,produce
SCH003230,S009,EMP129,Sarah Smith,2024-01-06,evening,09:00,00:00,8.0,stocking
SCH003231,S009,EMP129,Sarah Smith,2024-01-07,morning,11:00,16:00,8.0,stocking
SCH003232,S009,EMP129,Sarah Smith,2024-01-14,morning,16:00,05:00,8.0,checkout
SCH003233,S009,EMP129,Sarah Smith,2024-01-08,evening,09:00,00:00,8.0,produce
SCH003234,S009,EMP129,Sarah Smith,2024-01-08,evening,15:00,03:00,8.0,bakery
SCH003235,S009,EMP129,Sarah Smith,2024-01-21,night,16:00,14:00,8.0,stocking
SCH003236,S009,EMP129,Sarah Smith,2024-01-02,night,12:00,23:00,8.0,stocking
SCH003237,S009,EMP129,Sarah Smith,2024-01-10,night,10:00,03:00,8.0,checkout
SCH003238,S009,EMP129,Sarah Smith,2024-01-26,morning,13:00,16:00,8.0,checkout
SCH003239,S009,EMP129,Sarah Smith,2024-01-20,night,09:00,17:00,8.0,meat
SCH003240,S009,EMP129,Sarah Smith,2024-01-16,evening,12:00,19:00,8.0,meat
SCH003241,S009,EMP129,Sarah Smith,2024-01-09,night,06:00,05:00,8.0,stocking
SCH003242,S009,EMP129,Sarah Smith,2024-01-15,morning,20:00,03:00,8.0,meat
SCH003243,S009,EMP129,Sarah Smith,2024-01-29,evening,20:00,16:00,8.0,stocking
SCH003244,S009,EMP129,Sarah Smith,2024-01-23,morning,18:00,15:00,8.0,meat
SCH003245,S009,EMP129,Sarah Smith,2024-01-03,morning,13:00,16:00,8.0,meat
SCH003246,S009,EMP129,Sarah Smith,2024-01-27,morning,18:00,21:00,8.0,stocking
SCH003247,S009,EMP129,Sarah Smith,2024-01-29,evening,16:00,00:00,8.0,meat
SCH003248,S009,EMP129,Sarah Smith,2024-01-13,evening,12:00,00:00,8.0,stocking
SCH003249,S009,EMP129,Sarah Smith,2024-01-21,evening,09:00,14:00,8.0,checkout
SCH003250,S009,EMP129,Sarah Smith,2024-01-03,evening,15:00,04:00,8.0,bakery
SCH003251,S009,EMP129,Sarah Smith,2024-01-06,evening,06:00,20:00,8.0,stocking
SCH003252,S009,EMP130,Lisa Johnson,2024-01-10,morning,20:00,22:00,8.0,produce
SCH003253,S009,EMP130,Lisa Johnson,2024-01-20,night,09:00,15:00,8.0,stocking
SCH003254,S009,EMP130,Lisa Johnson,2024-01-16,evening,19:00,14:00,8.0,produce
SCH003255,S009,EMP130,Lisa Johnson,2024-01-01,morning,21:00,20:00,8.0,produce
SCH003256,S009,EMP130,Lisa Johnson,2024-01-24,evening,19:00,19:00,8.0,meat
SCH003257,S009,EMP130,Lisa Johnson,2024-01-07,night,09:00,22:00,8.0,meat
SCH003258,S009,EMP130,Lisa Johnson,2024-01-22,night,17:00,05:00,8.0,produce
SCH003259,S009,EMP130,Lisa Johnson,2024-01-14,evening,10:00,06:00,8.0,dairy
SCH003260,S009,EMP130,Lisa Johnson,2024-01-24,morning,13:00,15:00,8.0,meat
SCH003261,S009,EMP130,Lisa Johnson,2024-01-09,night,16:00,05:00,8.0,checkout
SCH003262,S009,EMP130,Lisa Johnson,2024-01-17,evening,22:00,14:00,8.0,stocking
SCH003263,S009,EMP130,Lisa Johnson,2024-01-02,morning,06:00,19:00,8.0,stocking
SCH003264,S009,EMP130,Lisa Johnson,2024-01-29,night,06:00,03:00,8.0,checkout
SCH003265,S009,EMP130,Lisa Johnson,2024-01-24,morning,07:00,19:00,8.0,checkout
SCH003266,S009,EMP130,Lisa Johnson,2024-01-11,evening,21:00,15:00,8.0,bakery
SCH003267,S009,EMP130,Lisa Johnson,2024-01-20,evening,13:00,15:00,8.0,dairy
SCH003268,S009,EMP130,Lisa Johnson,2024-01-24,evening,09:00,06:00,8.0,stocking
SCH003269,S009,EMP130,Lisa Johnson,2024-01-09,evening,14:00,05:00,8.0,meat
SCH003270,S009,EMP130,Lisa Johnson,2024-01-31,night,22:00,16:00,8.0,stocking
SCH003271,S009,EMP130,Lisa Johnson,2024-01-04,evening,10:00,01:00,8.0,stocking
SCH003272,S009,EMP130,Lisa Johnson,2024-01-09,night,10:00,16:00,8.0,bakery
SCH003273,S009,EMP130,Lisa Johnson,2024-01-25,evening,12:00,18:00,8.0,stocking
SCH003274,S009,EMP130,Lisa Johnson,2024-01-02,morning,21:00,22:00,8.0,meat
SCH003275,S009,EMP130,Lisa Johnson,2024-01-17,evening,08:00,20:00,8.0,dairy
SCH003276,S009,EMP130,Lisa Johnson,2024-01-15,evening,21:00,15:00,8.0,stocking
SCH003277,S009,EMP131,Lisa Davis,2024-01-04,morning,20:00,00:00,8.0,meat
SCH003278,S009,EMP131,Lisa Davis,2024-01-01,morning,10:00,19:00,8.0,stocking
SCH003279,S009,EMP131,Lisa Davis,2024-01-26,night,08:00,15:00,8.0,bakery
SCH003280,S009,EMP131,Lisa Davis,2024-01-09,night,13:00,17:00,8.0,produce
SCH003281,S009,EMP131,Lisa Davis,2024-01-15,morning,06:00,14:00,8.0,stocking
SCH003282,S009,EMP131,Lisa Davis,2024-01-17,night,22:00,19:00,8.0,stocking
SCH003283,S009,EMP131,Lisa Davis,2024-01-05,morning,16:00,14:00,8.0,dairy
SCH003284,S009,EMP131,Lisa Davis,2024-01-12,night,22:00,14:00,8.0,stocking
SCH003285,S009,EMP131,Lisa Davis,2024-01-07,evening,12:00,15:00,8.0,stocking
SCH003286,S009,EMP131,Lisa Davis,2024-01-28,night,08:00,14:00,8.0,dairy
SCH003287,S009,EMP131,Lisa Davis,2024-01-26,evening,10:00,02:00,8.0,stocking
SCH003288,S009,EMP131,Lisa Davis,2024-01-21,morning,17:00,17:00,8.0,stocking
SCH003289,S009,EMP131,Lisa Davis,2024-01-06,night,20:00,22:00,8.0,checkout
SCH003290,S009,EMP131,Lisa Davis,2024-01-03,morning,13:00,05:00,8.0,stocking
SCH003291,S009,EMP131,Lisa Davis,2024-01-30,morning,10:00,19:00,8.0,dairy
SCH003292,S009,EMP131,Lisa Davis,2024-01-19,morning,16:00,16:00,8.0,bakery
SCH003293,S009,EMP131,Lisa Davis,2024-01-26,morning,15:00,22:00,8.0,bakery
SCH003294,S009,EMP131,Lisa Davis,2024-01-06,evening,19:00,05:00,8.0,meat
SCH003295,S009,EMP131,Lisa Davis,2024-01-23,night,14:00,23:00,8.0,dairy
SCH003296,S009,EMP131,Lisa Davis,2024-01-26,night,19:00,18:00,8.0,bakery
SCH003297,S009,EMP131,Lisa Davis,2024-01-22,night,19:00,22:00,8.0,stocking
SCH003298,S009,EMP132,Mike Brown,2024-01-11,evening,09:00,23:00,8.0,produce
SCH003299,S009,EMP132,Mike Brown,2024-01-22,morning,22:00,05:00,8.0,dairy
SCH003300,S009,EMP132,Mike Brown,2024-01-07,morning,10:00,19:00,8.0,produce
SCH003301,S009,EMP132,Mike Brown,2024-01-19,night,13:00,00:00,8.0,bakery
SCH003302,S009,EMP132,Mike Brown,2024-01-10,morning,20:00,19:00,8.0,bakery
SCH003303,S009,EMP132,Mike Brown,2024-01-05,night,17:00,15:00,8.0,checkout
SCH003304,S009,EMP132,Mike Brown,2024-01-03,night,21:00,06:00,8.0,produce
SCH003305,S009,EMP132,Mike Brown,2024-01-02,morning,15:00,17:00,8.0,meat
SCH003306,S009,EMP132,Mike Brown,2024-01-16,evening,09:00,14:00,8.0,bakery
SCH003307,S009,EMP132,Mike Brown,2024-01-29,evening,21:00,01:00,8.0,checkout
SCH003308,S009,EMP132,Mike Brown,2024-01-26,morning,13:00,06:00,8.0,stocking
SCH003309,S009,EMP132,Mike Brown,2024-01-23,morning,18:00,15:00,8.0,stocking
SCH003310,S009,EMP132,Mike Brown,2024-01-29,evening,21:00,03:00,8.0,checkout
SCH003311,S009,EMP132,Mike Brown,2024-01-16,morning,10:00,01:00,8.0,bakery
SCH003312,S009,EMP132,Mike Brown,2024-01-05,morning,18:00,06:00,8.0,dairy
